Centroid_ID	Centroid_Lon	Centroid_Lat	Project_ID	Projected_Lon	Projected_Lat	Projected_Distance
1632	13.577413	52.54483000000001	7956	13.5763881	52.5472877	0.28906108053711665
1633	13.3363	52.48070733333333	413	13.3369222	52.4788191	0.21569678816954127
1634	13.4412254	52.54335820000001	1700	13.4412794	52.5434342	0.010179003247218418
1635	13.486459	52.522712	3526	13.485541	52.5227491	0.10215588018251709
1636	13.412569	52.464312	4295	13.4127831	52.464374	0.024733339513888994
1637	13.348411	52.5217585	4055	13.3484615	52.5218798	0.014274464713936659
1638	13.376816	52.479972	8037	13.3770041	52.4799609	0.020950234678255356
1639	13.448231	52.564834	7110	13.448393	52.5646541	0.02651425842130011
1640	13.559575	52.441885	3656	13.5596376	52.4417337	0.01777455837358768
1641	13.196447	52.416477	573	13.1956296	52.4204713	0.4418677010782907
1642	13.460741	52.46873000000001	12212	13.4612166	52.4685581	0.056056409649639934
1643	13.437752	52.4466395	2757	13.4374983	52.448411	0.19365514101317616
1644	13.369344	52.537423	3870	13.369177	52.5392304	0.1964074197138173
1645	13.468347	52.515085	7283	13.468332	52.514428	0.0710656366768905
1646	13.282943	52.534367	5094	13.2824336	52.5339034	0.07566724563105112
1647	13.498253	52.539025	6644	13.4986544	52.5382572	0.09425508402247797
1648	13.197612	52.510334	9114	13.1977751	52.512843	0.2722246291794339
1649	13.344261999999999	52.53200149999999	1484	13.3433893	52.5318488	0.09843626130142862
1650	13.368715	52.496145	3124	13.3667093	52.4963884	0.22457302862449288
1651	13.342514	52.53362900000001	1490	13.343302	52.5329801	0.11227892617369468
1652	13.314443	52.519949	4139	13.317691	52.5178469	0.42681991243750383
1653	13.288101	52.58260300000001	10611	13.2897799	52.5825672	0.186725615479596
1654	13.354763	52.544433	9943	13.3549442	52.5441337	0.03813757802184765
1655	13.154509	52.425768	5177	13.1529569	52.418865	0.7671071595406681
1656	13.449446	52.552975	1794	13.449475	52.5527322	0.02645501877152922
1657	13.428959666666666	52.510358999999994	2423	13.4286603	52.5108095	0.05900936805634555
1658	13.215909	52.428568	11069	13.215557	52.4277323	0.0985690297037913
1659	13.462803	52.51357049999999	10364	13.4627936	52.5148339	0.1366275471554444
1660	13.275619	52.535784	5919	13.276025	52.5353522	0.06497589182870664
1661	13.357085	52.51406899999999	315	13.3551735	52.5170031	0.3820223679006357
1662	13.577274	52.447394	6597	13.5771461	52.4443235	0.3321877773069773
1663	13.347499	52.47906700000001	1127	13.3455862	52.4778867	0.24808410138837778
1664	13.312275	52.532101	439	13.313204	52.5300656	0.24326652177815367
1665	13.515587	52.536704	6906	13.515982	52.5370208	0.05569811030018599
1666	13.390575	52.54590699999999	10326	13.390549	52.5451808	0.0786077871196146
1667	13.436547	52.473071	7544	13.4397715	52.4752874	0.43129531294483825
1668	13.436912	52.471319	5190	13.4375993	52.467098	0.46285880638223803
1669	13.364589000000002	52.49211	4516	13.3655028	52.4935336	0.18450944499006064
1670	13.43379	52.540893	5394	13.4346982	52.5427264	0.22252209021745678
1671	13.222727	52.536722	715	13.217194	52.5376908	0.6241162616756248
1672	13.363751999999998	52.560575	11149	13.3646503	52.5613036	0.12724135080276402
1673	13.229237	52.511282	519	13.2313069	52.5099469	0.2717716122210045
1674	13.396006	52.499097	1650	13.3958048	52.4989654	0.026517270737671263
