Centroid_ID	Longitude	Latitude
76	13.350311333333332	52.55196466666666
77	13.403701000000002	52.51024
78	13.280135999999999	52.50713399999999
79	13.3815025	52.454308499999996
80	13.625558999999999	52.446847999999996
81	13.452755483870968	52.50853916129032
82	13.419058666666666	52.542944444444444
83	13.4568716	52.515774799999996
84	13.532378	52.524164
85	13.379408999999999	52.525684
86	13.418856	52.512538
87	13.364053250000001	52.543530999999994
88	13.5131385	52.53411800000001
89	13.289676	52.58733
90	13.354338	52.5492085
91	13.392055333333332	52.49739133333333
92	13.304487	52.619753
93	13.421623888888888	52.539637
94	13.513991	52.453412
95	13.45013	52.506479
96	13.348783350000001	52.49809825
97	13.318253	52.482415
98	13.422251999999999	52.433704000000006
99	13.489301	52.467375000000004
100	13.468798714285716	52.50693285714285
101	13.382076000000001	52.552615
102	13.383053750000002	52.55113150000001
103	13.440567809523808	52.50016730952381
104	13.431196	52.535938
105	13.463616	52.55415
106	13.4768456	52.513921200000006
107	13.460694	52.520337
108	13.4146605	52.530567000000005
109	13.497219	52.543229000000004
110	13.3812655	52.5280815
111	13.509054	52.45676233333333
112	13.369570000000001	52.46872
113	13.429587862068963	52.499214517241384
114	13.505025	52.564244599999995
115	13.367572000000001	52.50696800000001
116	13.439838	52.510001
117	13.388757600000002	52.54934600000001
118	13.381433	52.49312
119	13.434638	52.512493000000006
120	13.464475	52.547953
121	13.432685999999999	52.536101
122	13.337919	52.49101999999999
123	13.400300999999999	52.494577
124	13.473486999999999	52.504729000000005
125	13.351822	52.479330000000004
126	13.343034399999999	52.49926765
127	13.424716846153846	52.48727838461538
128	13.411598142857144	52.526517428571424
129	13.44118975	52.51746675
130	13.4428345	52.511276
131	13.350190333333332	52.514441999999995
132	13.418924697841726	52.500885755395686
133	13.408702333333332	52.50271466666667
134	13.417225	52.432885999999996
135	13.35277425	52.540129
136	13.227345999999999	52.444881
137	13.341860399999998	52.4959678
138	13.378666	52.56821
139	13.561098999999999	52.576115
140	13.401519	52.539811500000006
141	13.4027085	52.5411175
142	13.195569	52.420445
143	13.344821999999999	52.54654
144	13.262195	52.434630999999996
145	13.571876000000001	52.56435
146	13.403209666666669	52.542792999999996
147	13.564607	52.455101
148	13.400306	52.547951
149	13.439415	52.477091200000004
150	13.307801999999999	52.452546
151	13.442917999999999	52.505949
152	13.570976000000002	52.565472
153	13.369067	52.5442065
154	13.193292000000001	52.433178000000005
155	13.327226	52.5276758
156	13.5424005	52.542035999999996
157	13.474146777777777	52.51409288888889
158	13.471676	52.518356000000004
159	13.335620666666665	52.471806333333326
160	13.444477	52.478570999999995
161	13.386995166666665	52.492027404761906
162	13.378381	52.573288
163	13.379259545454545	52.529241727272726
164	13.265137	52.500401000000004
165	13.45093438095238	52.52237252380952
166	13.436085999999998	52.50691
167	13.307191666666666	52.50037699999999
168	13.437803	52.496407999999995
169	13.303161000000001	52.52468566666667
170	13.197671357142857	52.534032
171	13.196413	52.418692
172	13.364756	52.47617375
173	13.3954719	52.52066649999999
174	13.381825	52.573001
175	13.351047	52.549599
176	13.305245000000001	52.476271999999994
177	13.5156285	52.5669915
178	13.27069	52.574729000000005
179	13.495845999999998	52.473449
180	13.537408	52.570102
181	13.554492999999999	52.552932999999996
182	13.431247321428572	52.46819539285713
183	13.329831	52.515205
184	13.3211935	52.5280075
185	13.591516	52.534812
186	13.268266	52.534328
187	13.553066000000001	52.557667
188	13.468974	52.563665
189	13.485128	52.463696999999996
190	13.301639999999999	52.488655
191	13.486189999999999	52.61837
192	13.497664833333333	52.50973066666666
193	13.370247999999998	52.492817
194	13.44313525	52.46932225
195	13.285578	52.585078
196	13.605007	52.535515000000004
197	13.40612425	52.498386249999996
198	13.243910999999999	52.614762
199	13.203579428571429	52.53751771428572
200	13.2461375	52.613574
201	13.448235869565217	52.50352960869565
202	13.465626749999998	52.516306875
203	13.417475	52.504206
204	13.396422590909093	52.51378854545455
205	13.3972217	52.5367339
206	13.354798500000001	52.5056835
207	13.44571	52.501777000000004
208	13.389813	52.535079
209	13.469152	52.488739
210	13.177071	52.438354000000004
211	13.541207	52.543608
212	13.415455999999999	52.559881000000004
213	13.497041	52.51920849999999
214	13.287177500000002	52.588964000000004
215	13.286304999999999	52.58993050000001
216	13.386564000000002	52.531587
217	13.2835885	52.5008105
218	13.283769	52.51857749999999
219	13.433170999999998	52.4809015
220	13.280942000000001	52.51612900000001
221	13.375237615384616	52.51836792307692
222	13.313606	52.510201
223	13.414253500000001	52.543130500000004
224	13.415381428571427	52.527050571428575
225	13.592317000000001	52.454304
226	13.5090975	52.451094
227	13.429096181818183	52.48774081818181
228	13.410114111111113	52.550772888888886
229	13.418897800000002	52.514263400000004
230	13.2588524	52.431927599999995
231	13.468385	52.503406250000005
232	13.459325	52.548305000000006
233	13.32427	52.539001
234	13.3934605	52.54165675
235	13.485145000000001	52.503508999999994
236	13.536658	52.526742000000006
237	13.29561942857143	52.55576814285714
238	13.535070000000001	52.535777
239	13.547006	52.550332
240	13.395344	52.50224599999999
241	13.238869000000001	52.471279
242	13.384675000000001	52.507119
243	13.604144	52.53694599999999
244	13.429070999999999	52.528714
245	13.434659750000002	52.52929975
246	13.416901000000001	52.51164154545454
247	13.359813818181818	52.48978881818182
248	13.393153390243903	52.48912426829269
249	13.404285999999999	52.545317000000004
250	13.423708999999999	52.543957999999996
251	13.346257333333332	52.49740666666667
252	13.385496	52.49841315384616
253	13.399863333333334	52.532954
254	13.180193	52.421338500000005
255	13.391647333333331	52.54359033333333
256	13.488379	52.574158999999995
257	13.353098000000001	52.544323999999996
258	13.380901000000001	52.512453
259	13.4544366	52.5160258
260	13.23985525	52.514761500000006
261	13.532407333333333	52.431267
262	13.557843	52.553178
263	13.239899	52.516116000000004
264	13.3979855	52.510992
265	13.3218935	52.5125965
266	13.432938	52.484454333333325
267	13.322623	52.50893875
268	13.53514375	52.43281525
269	13.359456	52.56986800000001
270	13.341795199999998	52.5052952
271	13.228175	52.51006999999999
272	13.3034848	52.5062672
273	13.543439999999999	52.52855600000001
274	13.388482499999999	52.531985
275	13.415307285714286	52.54002951428572
276	13.407719	52.543999
277	13.44023	52.518249
278	13.288972	52.416672999999996
279	13.341265	52.47039
280	13.342101999999999	52.494817000000005
281	13.382437	52.48663199999999
282	13.610666	52.512068000000006
283	13.321387476190477	52.456737571428576
284	13.346243	52.518441
285	13.4234644	52.491457600000004
286	13.367397666666667	52.48784333333333
287	13.394471642857143	52.4911765
288	13.469667000000001	52.615504
289	13.262604000000001	52.540606000000004
290	13.37675	52.47571
291	13.373559	52.478128000000005
292	13.363064000000001	52.484281
293	13.442262999999999	52.529356
294	13.389482000000001	52.504594999999995
295	13.322643166666667	52.51111216666666
296	13.395990800000002	52.5321708
297	13.3575412	52.4995292
298	13.432239	52.49258999999999
299	13.420547999999998	52.524965333333334
300	13.404323333333332	52.569735333333334
301	13.121447	52.42969300000001
302	13.128319	52.43393199999999
303	13.377485	52.548607999999994
304	13.369171666666666	52.54082
305	13.382893	52.59184499999999
306	13.38695	52.510928750000005
307	13.400025	52.5183325
308	13.325178999999999	52.60716299999999
309	13.378862	52.51409616666667
310	13.298607	52.598175
311	13.324365	52.475544
312	13.370211	52.507380000000005
313	13.259542000000001	52.508016000000005
314	13.376114000000001	52.558478
315	13.41549704	52.51891244
316	13.410645111111112	52.503544444444444
317	13.387830874999999	52.500189750000004
318	13.509428333333332	52.574709000000006
319	13.336831	52.528876499999996
320	13.335428	52.488112
321	13.317866	52.50580600000001
322	13.304851000000001	52.49515400000001
323	13.451455000000001	52.50747766666667
324	13.466191	52.502325
325	13.434947999999999	52.5055715
326	13.4168722	52.52348820000001
327	13.433111666666667	52.505912
328	13.423389666666667	52.511236000000004
329	13.421861999999999	52.49304
330	13.331795000000001	52.510746999999995
331	13.603597333333333	52.537730333333336
332	13.41522975	52.494979750000006
333	13.256879000000001	52.434005000000006
334	13.3098745	52.508123999999995
335	13.215336	52.4272475
336	13.60925	52.505212
337	13.290914	52.596512
338	13.367513	52.46984499999999
339	13.488894	52.547808999999994
340	13.421736857142857	52.48709085714286
341	13.437308000000002	52.4935278
342	13.196228	52.53038299999999
343	13.417391	52.484501
344	13.548684333333332	52.43804033333333
345	13.383536	52.48996700000001
346	13.408046000000002	52.51818900000001
347	13.470510428571428	52.510991571428576
348	13.328098	52.486600499999994
349	13.4340696	52.498322599999995
350	13.347826333333336	52.548470333333334
351	13.443207000000001	52.524328000000004
352	13.382686666666666	52.499102666666666
353	13.395569	52.496986
354	13.395145000000001	52.54165
355	13.379133500000002	52.544827
356	13.420342	52.535883
357	13.331744	52.484598
358	13.32105075757576	52.50495072727273
359	13.430709799999999	52.4864266
360	13.407451000000002	52.532121999999994
361	13.422184285714284	52.544833571428576
362	13.3270886	52.5120548
363	13.361585	52.545356000000005
364	13.45269405882353	52.51265729411765
365	13.421138458333331	52.496026083333334
366	13.395650076923076	52.52902887179487
367	13.278079666666667	52.50514805555556
368	13.319224199999999	52.498145199999996
369	13.477242000000002	52.518179
370	13.277965	52.566673
371	13.378271	52.495537
372	13.419122090909093	52.53821890909091
373	13.434685	52.511529
374	13.274847	52.584480000000006
375	13.312429999999999	52.585412
376	13.229197666666666	52.625571
377	13.432596000000002	52.50886199999999
378	13.33959	52.524106999999994
379	13.379166000000001	52.5368662
380	13.274696500000001	52.587734
381	13.435464000000001	52.517669999999995
382	13.302114666666666	52.52194600000001
383	13.2988654	52.5062016
384	13.430233	52.552325
385	13.475351999999999	52.51864200000001
386	13.373793	52.55695324999999
387	13.4013964	52.5328612
388	13.3853345	52.541278000000005
389	13.431664625	52.5122635
390	13.320183333333333	52.471899666666665
391	13.46633342857143	52.51438228571429
392	13.462367153846154	52.515018076923084
393	13.439092499999997	52.540535999999996
394	13.590354999999999	52.522365
395	13.344480333333332	52.48469599999999
396	13.214869499999999	52.5284925
397	13.3946205	52.54068049999999
398	13.612257	52.5118085
399	13.3212395	52.4746945
400	13.618966	52.496193000000005
401	13.538654000000001	52.539784
402	13.527303	52.424957
403	13.435215666666666	52.49144366666667
404	13.398263	52.569178
405	13.422788666666667	52.52109333333333
406	13.479534000000001	52.523624999999996
407	13.391776	52.49894200000001
408	13.317569333333333	52.491602
409	13.289053500000001	52.5886205
410	13.3558015	52.48577625
411	13.547312	52.499508
412	13.441189999999999	52.556987
413	13.32981425	52.52366225
414	13.37036	52.561724
415	13.37512225	52.499042890625
416	13.359804	52.5539445
417	13.52004	52.510842000000004
418	13.385559666666667	52.52347333333333
419	13.4014835	52.55436
420	13.396718749999998	52.51822766666667
421	13.472917	52.509113
422	13.374438	52.526182999999996
423	13.296547	52.510893
424	13.371553	52.51013100000001
425	13.407614500000001	52.548919250000004
426	13.300180571428571	52.50494885714285
427	13.484907000000002	52.506671999999995
428	13.349453	52.492275500000005
429	13.4647045	52.5237245
430	13.541632	52.430322
431	13.504907750000001	52.54861425
432	13.317745076923075	52.50205292307692
433	13.313416666666667	52.504804
434	13.465622499999998	52.5226125
435	13.405166	52.513009
436	13.376171	52.501862
437	13.3990075	52.519106
438	13.505723000000001	52.576035
439	13.547138	52.43183199999999
440	13.574597333333331	52.44594466666666
441	13.445727999999999	52.461617000000004
442	13.456517000000002	52.499545
443	13.559532	52.509927000000005
444	13.3513865	52.5476665
445	13.456470999999999	52.555181000000005
446	13.555956	52.508866000000005
447	13.464440999999999	52.50963833333333
448	13.3768334	52.5062724
449	13.400756	52.58101800000001
450	13.318863	52.505003
451	13.462633199999999	52.523368600000005
452	13.470343333333332	52.508669000000005
453	13.443848000000001	52.516691
454	13.456494000000001	52.513251000000004
455	13.292813	52.55250699999999
456	13.206320000000002	52.430716000000004
457	13.561378	52.447117000000006
458	13.591106	52.542663
459	13.496279999999999	52.464971
460	13.207535	52.551453
461	13.351868	52.575678
462	13.505443	52.458912
463	13.205164000000002	52.539056
464	13.31236425	52.499107499999994
465	13.380490666666667	52.504573
466	13.199767000000001	52.546366000000006
467	13.446102333333334	52.516771000000006
468	13.3413456	52.526212400000006
469	13.255426	52.5192565
470	13.407088	52.535113
471	13.3311365	52.513263
472	13.326094	52.509855
473	13.418206727272725	52.493524
474	13.321378666666666	52.51360366666666
475	13.2958605	52.519852
476	13.410554000000001	52.570888000000004
477	13.363309499999998	52.50724483333334
478	13.288874333333332	52.452233666666665
479	13.3579928	52.5516294
480	13.404285999999999	52.512379
481	13.323424000000001	52.52530933333333
482	13.337202829268294	52.50284936585365
483	13.5119555	52.5659585
484	13.410180749999999	52.54227525
485	13.451831799999999	52.548558
486	13.424461333333333	52.49746766666667
487	13.313025	52.503921999999996
488	13.361758142857143	52.497570142857136
489	13.396367999999999	52.50393199999999
490	13.398764000000002	52.497268000000005
491	13.427674666666666	52.51871883333333
492	13.454293333333332	52.521888333333344
493	13.313440176470587	52.50123023529412
494	13.452897	52.532647
495	13.338261	52.507445
496	13.335489	52.507979000000006
497	13.457014	52.52857816666667
498	13.359459	52.496289000000004
499	13.393759833333332	52.50564416666666
500	13.419058333333334	52.510715
501	13.398270499999999	52.554576
502	13.567343	52.567625
503	13.565282999999999	52.571342
504	13.193743	52.432047999999995
505	13.177959333333334	52.421387333333335
506	13.496424	52.534897
507	13.32432	52.51231200000001
508	13.340384	52.497451
509	13.322863	52.598335
510	13.3799435	52.48962349999999
511	13.407301	52.533218999999995
512	13.44031	52.507688
513	13.325595400000001	52.5052744
514	13.440026666666666	52.51299383333333
515	13.365973	52.525645999999995
516	13.346184428571428	52.52412142857143
517	13.461095000000002	52.50230500000001
518	13.4540675	52.529407500000005
519	13.382182	52.534537
520	13.443446	52.546478
521	13.432141	52.528404
522	13.3126572	52.4798354
523	13.322254000000001	52.523525
524	13.333162666666668	52.49332022222222
525	13.358332444444445	52.54674933333333
526	13.378731400000001	52.509547
527	13.43243726666667	52.53150046666666
528	13.35488	52.50206800000001
529	13.395553	52.517736
530	13.552435000000001	52.549158999999996
531	13.376653	52.513197999999996
532	13.416786076923078	52.53536753846154
533	13.377968	52.49900699999999
534	13.335666000000002	52.513621666666666
535	13.387274999999999	52.530517499999995
536	13.434648999999999	52.53318
537	13.292005666666665	52.457617600000006
538	13.499491	52.545237
539	13.242892000000001	52.511283
540	13.428531812500001	52.5326324375
541	13.561547000000001	52.505625
542	13.4808	52.514981000000006
543	13.479189600000002	52.51597840000001
544	13.4795605	52.519895500000004
545	13.348179	52.517115000000004
546	13.4089645	52.479237
547	13.391492000000001	52.499804000000005
548	13.41438725	52.55342275
549	13.404623999999998	52.518544999999996
550	13.352732999999999	52.567716000000004
551	13.440863	52.5161855
552	13.397972	52.514462
553	13.4820315	52.51327
554	13.391931499999998	52.484543
555	13.331173	52.4909035
556	13.380838	52.560287
557	13.41885157142857	52.534644571428565
558	13.305724333333336	52.52566766666666
559	13.608081	52.535810999999995
560	13.289251	52.507811
561	13.426959	52.531052
562	13.423188	52.527327
563	13.4246522	52.528701999999996
564	13.477522333333333	52.53318866666666
565	13.475611	52.529244000000006
566	13.695772	52.374834
567	13.401623800000001	52.5363636
568	13.462467000000002	52.549443999999994
569	13.41172	52.515132
570	13.436760999999999	52.479654000000004
571	13.440144499999997	52.47921066666667
572	13.35895	52.534242500000005
573	13.338562	52.514683
574	13.408748999999998	52.532853
575	13.450513	52.499788
576	13.46762069230769	52.50506169230769
577	13.435867000000002	52.501478999999996
578	13.394712	52.57735
579	13.412923499999998	52.546007
580	13.404910428571428	52.52801042857143
581	13.533674	52.529655000000005
582	13.258179	52.435233
583	13.377689000000002	52.520393000000006
584	13.503720999999999	52.573043999999996
585	13.315204000000001	52.492436
586	13.499589000000002	52.541447
587	13.308148749999999	52.50285675
588	13.258278	52.545543
589	13.306804000000001	52.44800600000001
590	13.210353	52.427014
591	13.191311999999998	52.434003999999995
592	13.329978	52.464454
593	13.328982	52.463325
594	13.498961999999999	52.51869
595	13.431728666666666	52.482564999999994
596	13.486410000000001	52.422979
597	13.392894	52.5274965
598	13.348531	52.544107999999994
599	13.520563000000001	52.418065999999996
600	13.391600833333335	52.528120333333334
601	13.433353499999997	52.48195066666667
602	13.261097	52.488238
603	13.268738	52.406040000000004
604	13.368676	52.54004200000001
605	13.40482053333333	52.53398640000001
606	13.389768	52.5241005
607	13.372185	52.52821899999999
608	13.32177825	52.477273999999994
609	13.423165	52.51998166666667
610	13.340710000000001	52.502786
611	13.408412249999998	52.53433225
612	13.4437645	52.4844765
613	13.391817166666664	52.51988133333334
614	13.287191	52.417105
615	13.319730999999999	52.459309999999995
616	13.436964	52.482204499999995
617	13.514171	52.497009
618	13.5554935	52.5131935
619	13.436178666666668	52.49815800000001
620	13.476061999999999	52.540449
621	13.331893000000003	52.507948
622	13.541196	52.43493166666667
623	13.3149735	52.50621816666668
624	13.408895000000001	52.48171
625	13.260518000000001	52.516251857142855
626	13.287751	52.4526025
627	13.363966	52.549541000000005
628	13.378698000000002	52.517968999999994
629	13.344676000000002	52.496433999999994
630	13.58813	52.521693000000006
631	13.3288545	52.567856500000005
632	13.426302	52.51344399999999
633	13.45929957142857	52.474116428571435
634	13.457673000000002	52.472952
635	13.355738	52.538047
636	13.270821545454545	52.50192327272726
637	13.454958999999999	52.473806999999994
638	13.420482250000001	52.532992
639	13.328755000000001	52.534149
640	13.431945	52.526247999999995
641	13.34865590909091	52.50108772727274
642	13.438198000000002	52.490501
643	13.375641600000003	52.503837
644	13.486226	52.50128
645	13.550028999999999	52.438989
646	13.387659	52.478958999999996
647	13.288913	52.522084
648	13.467622	52.480109
649	13.561665	52.555930000000004
650	13.4274075	52.5418305
651	13.625117000000001	52.45448100000001
652	13.275217999999999	52.597678
653	13.422568	52.495245
654	13.624973	52.453244999999995
655	13.400273	52.546478
656	13.4094515	52.494982
657	13.577829	52.4581705
658	13.489838	52.527606000000006
659	13.556374	52.546606999999995
660	13.44714	52.526402999999995
661	13.573893	52.412998
662	13.410081000000002	52.51245949999999
663	13.269813000000001	52.509655
664	13.294898000000002	52.59297900000001
665	13.490286	52.543583
666	13.416165166666666	52.528644500000006
667	13.293444000000001	52.557636
668	13.284972	52.588381000000005
669	13.3248695	52.499265
670	13.545176999999999	52.435283
671	13.4376565	52.484983
672	13.324724	52.479946999999996
673	13.506039999999999	52.522608
674	13.546520999999998	52.574163
675	13.25634	52.537016
676	13.475903	52.539694
677	13.3707005	52.5401395
678	13.560066	52.447292000000004
679	13.4280985	52.5477025
680	13.524942000000001	52.498328
681	13.462807000000002	52.520355499999994
682	13.505759	52.577967
683	13.327014333333333	52.501893333333335
684	13.390445000000001	52.429993
685	13.411484999999999	52.554905
686	13.396604	52.523076
687	13.376534499999998	52.5288885
688	13.419115000000001	52.53081950000001
689	13.420591	52.491174
690	13.4493285	52.503204
691	13.29132	52.581425
692	13.580475	52.45851999999999
693	13.329548999999998	52.521287
694	13.344794	52.547822
695	13.375264000000001	52.537318000000006
696	13.281882	52.5893085
697	13.552325	52.505573999999996
698	13.411791000000001	52.49209200000001
699	13.415277333333336	52.49301833333333
700	13.492868	52.544309999999996
701	13.3165955	52.500199499999994
702	13.489328	52.542308999999996
703	13.441193	52.471109
704	13.402976999999998	52.474416000000005
705	13.450727333333333	52.496915666666666
706	13.305017999999999	52.521191
707	13.397687	52.474229
708	13.417698999999999	52.491094
709	13.459239000000002	52.505747
710	13.470697	52.486647999999995
711	13.387903	52.48998100000001
712	13.424612	52.519805000000005
713	13.303414000000002	52.448997999999996
714	13.400784	52.524998499999995
715	13.352832999999999	52.484559
716	13.507060666666666	52.446896333333335
717	13.277047	52.5015
718	13.491354999999999	52.49325
719	13.515263000000001	52.480917000000005
720	13.217239000000001	52.442775
721	13.384383	52.4839315
722	13.440513500000002	52.474502
723	13.328490500000001	52.457516000000005
724	13.232431	52.451930000000004
725	13.259125	52.579062
726	13.320592999999999	52.616234
727	13.500438	52.480029
728	13.433998999999998	52.49592225000001
729	13.285839999999999	52.567664
730	13.367089000000002	52.521104
731	13.38315125	52.494032749999995
732	13.485975	52.45971
733	13.625187	52.445652
734	13.453895625	52.49721475
735	13.651714000000002	52.438537
736	13.385290666666668	52.45547133333333
737	13.394159	52.569701
738	13.388152	52.560928000000004
739	13.455504999999999	52.508322
740	13.3035285	52.5158245
741	13.5092645	52.561003
742	13.389846250000002	52.481583125
743	13.429241000000001	52.491220999999996
744	13.368194	52.524074
745	13.441407	52.491620999999995
746	13.352282999999998	52.596493
747	13.427078	52.474313
748	13.408306399999997	52.5119404
749	13.381914428571429	52.501679714285714
750	13.435271749999998	52.48098375
751	13.24932	52.436028
752	13.336179000000001	52.595788
753	13.380051	52.5034915
754	13.310279999999999	52.516456000000005
755	13.230073	52.431104000000005
756	13.300738	52.491038
757	13.3794	52.524305999999996
758	13.3454678	52.506741399999996
759	13.425292333333333	52.541864000000004
760	13.259814000000002	52.433502000000004
761	13.326172	52.52173199999999
762	13.3732045	52.5439465
763	13.3821725	52.489757499999996
764	13.355948999999999	52.476884999999996
765	13.546457	52.543939
766	13.383221333333333	52.51186333333333
767	13.329054999999999	52.52254
768	13.453810999999998	52.553741
769	13.437173999999999	52.544276
770	13.351704999999999	52.5034354
771	13.43508925	52.468919125
772	13.450555666666666	52.501100666666666
773	13.377152666666666	52.521949666666664
774	13.199686999999999	52.431158999999994
775	13.451170999999999	52.504075
776	13.439515	52.4755725
777	13.3694275	52.510002
778	13.3200915	52.60683
779	13.352388111111111	52.55020177777778
780	13.322227000000002	52.486279999999994
781	13.383706666666667	52.50352833333333
782	13.589616	52.512029000000005
783	13.252771	52.483107999999994
784	13.398305	52.520458
785	13.3854	52.51359300000001
786	13.29165925	52.55205899999999
787	13.407527250000001	52.516738999999994
788	13.288621333333332	52.55197233333333
789	13.348608333333333	52.482003
790	13.474615250000001	52.535813
791	13.333101999999998	52.595744999999994
792	13.535929000000001	52.550270999999995
793	13.3499355	52.4810585
794	13.413793	52.542317000000004
795	13.2827445	52.590403499999994
796	13.558917000000001	52.407424500000005
797	13.537358	52.533775
798	13.561317	52.421526
799	13.33045	52.458311
800	13.236189999999999	52.570147999999996
801	13.372224	52.55893199999999
802	13.435122250000001	52.485983000000004
803	13.324126999999999	52.505908
804	13.280773000000002	52.508366
805	13.3656768	52.5027606
806	13.367920999999999	52.503909
807	13.429499	52.53648199999999
808	13.3569825	52.486782500000004
809	13.3475195	52.5200595
810	13.469191333333333	52.514026
811	13.374406	52.503364000000005
812	13.2938	52.51984399999999
813	13.354118	52.47130500000001
814	13.389764	52.497859
815	13.549619	52.46069
816	13.41673	52.52541
817	13.435641666666667	52.48419166666667
818	13.425335	52.543383
819	13.407004999999998	52.554021999999996
820	13.339882399999999	52.45085720000001
821	13.442641	52.509361
822	13.415571199999999	52.5440694
823	13.371512	52.469362
824	13.332838	52.596757999999994
825	13.402972	52.539379000000004
826	13.455604000000001	52.472864
827	13.447792	52.513275
828	13.302116999999999	52.4993234
829	13.451774333333333	52.51606900000001
830	13.620866	52.446403000000004
831	13.392140000000003	52.530041000000004
832	13.408266999999999	52.5540935
833	13.50945	52.453058
834	13.4632515	52.560069999999996
835	13.460841	52.5598705
836	13.482078	52.511348999999996
837	13.431668	52.514998
838	13.423192000000002	52.51382099999999
839	13.48686	52.53394
840	13.401003	52.515692
841	13.494945000000001	52.513466
842	13.383711833333331	52.523356
843	13.457525	52.52753700000001
844	13.419928500000001	52.5537065
845	13.401529142857143	52.511165285714284
846	13.42428688888889	52.533204222222224
847	13.437010999999998	52.52799
848	13.289283	52.51062533333333
849	13.43308175	52.51044775000001
850	13.437438	52.518910999999996
851	13.323731	52.607383999999996
852	13.434520000000001	52.535790000000006
853	13.381314999999999	52.509586999999996
854	13.519886999999999	52.513978
855	13.323348000000001	52.513366000000005
856	13.295523999999999	52.580873
857	13.347913	52.515393
858	13.324887499999999	52.5179035
859	13.391298999999998	52.501949
860	13.3780715	52.507581
861	13.383965	52.508803
862	13.347249	52.427954
863	13.381144	52.525845
864	13.358283	52.505327
865	13.441235999999998	52.53082
866	13.288207	52.447151
867	13.282542000000001	52.451138
868	13.393573000000002	52.426838000000004
869	13.572320999999999	52.567820999999995
870	13.477467	52.523134500000005
871	13.403996500000002	52.489806
872	13.465376000000001	52.55372
873	13.329007999999998	52.50122399999999
874	13.240972	52.496421
875	13.360833999999999	52.530320999999994
876	13.465741999999999	52.493168
877	13.434254999999999	52.522622
878	13.244979	52.539803000000006
879	13.2998665	52.530417
880	13.217948999999999	52.427149
881	13.3900775	52.493375
882	13.430786999999999	52.49120500000001
883	13.307701000000002	52.42937
884	13.330914	52.4889315
885	13.498828	52.54415600000001
886	13.418381	52.497074
887	13.271855	52.53649300000001
888	13.381345750000001	52.5148465
889	13.378279000000001	52.430661
890	13.326446111111112	52.508762000000004
891	13.330279	52.531158999999995
892	13.456251000000002	52.490317000000005
893	13.425623555555555	52.48105344444444
894	13.359594	52.543642000000006
895	13.377663	52.563986
896	13.45051525	52.4741185
897	13.388897	52.503363
898	13.4996806	52.50497839999999
899	13.308098000000001	52.510289
900	13.292262	52.465137
901	13.350268	52.598662
902	13.426914	52.5431155
903	13.370038000000001	52.515995
904	13.553779	52.52040600000001
905	13.35045925	52.5414625
906	13.308622999999999	52.51173899999999
907	13.315028	52.547492000000005
908	13.442921000000002	52.520849000000005
909	13.443682	52.479709
910	13.238022	52.433076
911	13.436397	52.52956700000001
912	13.3286275	52.564603000000005
913	13.392758	52.539247
